id,audio_path,label,speaker,show,utterance,embedding_path
2_299,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_299.wav,0,CHANDLER,FRIENDS,What would you give to a kid if he wanted a ticket to play with?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_299.npy
2_313,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_313.wav,1,JOEY,FRIENDS,"Oh sure, go with the sissy.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_313.npy
2_125,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_125.wav,0,ROSS,FRIENDS,I mean if you hadn't initiated it I-I-I know I would've.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_125.npy
2_552,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_552.wav,0,ROSS,FRIENDS,DANGER,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_552.npy
2_181,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_181.wav,0,JOEY,FRIENDS,Yeah! Look!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_181.npy
2_107,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_107.wav,0,JOEY,FRIENDS,You'd better act surprised.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_107.npy
2_347,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_347.wav,0,MONICA,FRIENDS,Well what are you gonna do when he finds out he wasn't even asked?!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_347.npy
2_495,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_495.wav,0,RACHEL,FRIENDS,"Okay, you guys, just relax.  I doooo.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_495.npy
2_525,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_525.wav,0,RACHEL,FRIENDS,"Y'know what I mean, like dubbies?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_525.npy
2_186,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_186.wav,1,CHANDLER,FRIENDS,"Excellent hole, Joe.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_186.npy
2_506,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_506.wav,0,RACHEL,FRIENDS,"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_506.npy
2_486,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_486.wav,0,RACHEL,FRIENDS,"Anyway, they want to take us out Saturday night! What do you say?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_486.npy
2_149,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_149.wav,0,MONICA,FRIENDS,Thank you.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_149.npy
2_150,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_150.wav,0,PERSON,FRIENDS,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_150.npy
2_12,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_12.wav,0,PERSON,FRIENDS,I studied for a year in Barcelona.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_12.npy
2_611,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_611.wav,1,RACHEL,FRIENDS,Just tell me how.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_611.npy
2_429,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_429.wav,1,PHOEBE,FRIENDS,"I really, really enjoyed it. Very exotic.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_429.npy
2_127,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_127.wav,0,JOEY,FRIENDS,"When? Today? Some, not a lot.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_127.npy
2_36,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_36.wav,0,ROSS,FRIENDS,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_36.npy
2_173,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_173.wav,0,ROSS,FRIENDS,We- we had our first fight this morning.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_173.npy
2_295,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_295.wav,0,PERSON,FRIENDS,Nobody sees the king!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_295.npy
2_356,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_356.wav,0,PERSON,FRIENDS,Yeah.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_356.npy
2_38,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_38.wav,0,CHANDLER,FRIENDS,It's not a real game! I made it up!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_38.npy
2_431,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_431.wav,0,JOEY,FRIENDS,I'm never gonna get to meet her anyway.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_431.npy
2_13,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_13.wav,0,RACHEL,FRIENDS,"All right, let's do it.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_13.npy
2_482,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_482.wav,0,PHOEBE,FRIENDS,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_482.npy
2_193,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_193.wav,0,PERSON,FRIENDS,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_193.npy
2_203,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_203.wav,0,ROSS,FRIENDS,It's not funny!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_203.npy
2_426,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_426.wav,0,JOEY,FRIENDS,"Are you kidding? I love that guy!  Morning's here! Morning is here,",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_426.npy
2_357,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_357.wav,1,PHOEBE,FRIENDS,"Stating the obvious, but thank you. And it's not weird is it.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_357.npy
2_590,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_590.wav,0,RACHEL,FRIENDS,"Yeah, I don't think so Joe.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_590.npy
2_316,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_316.wav,0,RACHEL,FRIENDS,"Yeah, I'm fine.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_316.npy
2_8,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_8.wav,0,JOEY,FRIENDS,"It's white plastic, with a handle, and it fits onto a stroller.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_8.npy
2_343,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_343.wav,0,ROSS,FRIENDS,"So to sum up, I'm Professor Geller.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_343.npy
2_334,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_334.wav,0,JOEY,FRIENDS,"When they're hungry enough, they'll come in.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_334.npy
2_367,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_367.wav,0,MONICA,FRIENDS,"Well, don't  'cha wanna?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_367.npy
2_51,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_51.wav,0,CHANDLER,FRIENDS,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_51.npy
2_282,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_282.wav,1,RACHEL,FRIENDS,What-wh-what so we'll just stay married forever?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_282.npy
2_225,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_225.wav,0,ROSS,FRIENDS,"I don't know, something girlie.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_225.npy
2_514,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_514.wav,0,ROSS,FRIENDS,What's going on?!  That's what's going on!!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_514.npy
2_272,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_272.wav,0,JOEY,FRIENDS,Weā€™re not peeking?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_272.npy
2_43,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_43.wav,1,CHANDLER,FRIENDS,"Well, y'know I'm 29. I mean who needs a savings account.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_43.npy
2_575,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_575.wav,1,PHOEBE,FRIENDS,Why? Because she can sing and play guitar and do both at the same time?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_575.npy
2_339,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_339.wav,0,ROSS,FRIENDS,Thank you.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_339.npy
2_69,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_69.wav,0,MONICA,FRIENDS,Cover yourself up!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_69.npy
2_217,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_217.wav,0,RACHEL,FRIENDS,Ohhh!!!!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_217.npy
2_213,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_213.wav,0,RACHEL,FRIENDS,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_213.npy
2_96,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_96.wav,0,ROSS,FRIENDS,I don't think so. Hello?  When you get in there,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_96.npy
2_188,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_188.wav,0,MONICA,FRIENDS,You had no relationship!!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_188.npy
2_29,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_29.wav,0,RACHEL,FRIENDS,It was like months ago.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_29.npy
2_177,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_177.wav,1,PERSON,FRIENDS,I can show you an ID if you want?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_177.npy
2_358,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_358.wav,0,ROSS,FRIENDS,"I do not always have to be,okay, okay.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_358.npy
2_263,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_263.wav,0,MONICA,FRIENDS,Wow! Imagine what our kids would look like!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_263.npy
2_446,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_446.wav,0,JOEY,FRIENDS,"I'd love to show ya, but I just tucked her in.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_446.npy
2_594,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_594.wav,0,ROSS,FRIENDS,I can't believe it.  Can I tell you something? I'm a little mad at him now.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_594.npy
2_535,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_535.wav,0,ROSS,FRIENDS,"So, I'm sorry I just don't think we should go away together yet.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_535.npy
2_617,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_617.wav,1,CHANDLER,FRIENDS,And protected them from a tornado?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_617.npy
2_210,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_210.wav,0,PERSON,FRIENDS,When are you coming home?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_210.npy
2_234,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_234.wav,0,PHOEBE,FRIENDS,"See, there you go, the cleansing works!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_234.npy
2_162,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_162.wav,0,PERSON,FRIENDS,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_162.npy
2_437,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_437.wav,0,CHANDLER,FRIENDS,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_437.npy
2_341,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_341.wav,1,PERSON,FRIENDS,"Well, I'd gotten Judy pregnant. I still don't know how that happened.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_341.npy
2_318,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_318.wav,1,PHOEBE,FRIENDS,Was it not pain-free?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_318.npy
2_579,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_579.wav,0,MONICA,FRIENDS,No!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_579.npy
2_250,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_250.wav,1,PHOEBE,FRIENDS,"Oh, you say someone's name enough, they turn around.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_250.npy
2_194,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_194.wav,0,JOEY,FRIENDS,"And it came out, ""Squatternut buash?""",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_194.npy
2_78,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_78.wav,0,CHANDLER,FRIENDS,"I didn't know you and Carol were getting divorced, I'm sorry.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_78.npy
2_337,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_337.wav,0,MONICA,FRIENDS,"Uh, listen, I need that broiling pan that Joey borrowed the other day.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_337.npy
2_435,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_435.wav,0,JOEY,FRIENDS,"Me too! There's a game on Tuesday, do you wanna go?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_435.npy
